idade,iaa,ieg,ips,ipp,ida,mat,por,ing,ipv,media_notas,min_nota,max_nota,std_notas,anos_no_programa,media_indicadores,ratio_ida_ieg,ratio_ipv_ips,genero,instituicao,target
12,9.168,8.170995671,5.625,7.65625,6.75,8.0,5.5,,6.5375,6.75,5.5,8.0,1.7677669529663689,3,7.2502991342000005,0.8259916269845513,1.1620156416637042,Masculino,Pública,1
15,7.5,8.737373737333334,6.26,7.625,4.333333333333333,0.0,7.5,5.5,8.436,4.333333333333333,0.0,7.5,3.8837267325770144,3,7.0533414141333335,0.49589700138594955,1.347388596070915,Feminino,Privada - Programa de Apadrinhamento,0
8,9.502,8.392857143,7.51,5.625,10.0,10.0,10.0,,7.0,10.0,10.0,10.0,0.0,0,8.4809714286,1.1913474139048734,0.9319664492078285,Feminino,Pública,0
12,8.002,10.0,6.88,7.1875,6.75,7.0,6.5,,7.77,6.75,6.5,7.0,0.3535533905932738,1,7.8804,0.6749325067493251,1.1291963377416072,Feminino,Pública,1
8,10.002,8.818181818,6.26,7.5,8.75,10.0,7.5,,8.223333333,8.75,7.5,10.0,1.7677669529663689,1,8.4107030302,0.9921555287749257,1.3134217110685193,Feminino,Pública,1
15,10.002,10.0,6.255,6.875,8.166666666666666,7.0,7.5,10.0,8.2,8.166666666666666,7.0,10.0,1.6072751268321592,3,8.524733333333334,0.8165850081658501,1.3107416879795395,Masculino,Privada - Programa de Apadrinhamento,0
13,8.334,3.9141382866666667,2.51,3.4375,0.0,0.0,0.0,0.0,3.1225,0.0,0.0,0.0,0.0,2,3.576127657333333,0.0,1.2435284747112705,Masculino,Pública,0
12,9.502,9.0476190475,7.51,8.541666667,8.25,8.5,8.0,,8.085,8.25,8.0,8.5,0.3535533905932738,3,8.4789238095,0.9117413338645696,1.076421248835042,Masculino,Pública,1
17,7.917,10.0,6.26,8.333333333,8.333333333333334,7.5,7.5,10.0,8.446666667,8.333333333333334,7.5,10.0,1.4433756729740645,0,8.191400000066668,0.8332500083325002,1.349092264334771,Feminino,Pública,1
13,10.002,9.233333333333333,7.51,8.75,5.833333333333333,5.0,3.5,9.0,9.13,5.833333333333333,3.5,9.0,2.8431203515386634,2,8.341733333333334,0.6317005378478866,1.2155505258953536,Feminino,Privada - Programa de Apadrinhamento,0
16,8.751,8.612836439,5.63,6.875,4.5,4.0,2.5,7.0,7.326666667,4.5,2.5,7.0,2.29128784747792,3,6.964100621199999,0.522415306102842,1.3011306458888297,Masculino,Pública,1
15,8.751,9.666666666666666,5.63,7.8125,4.833333333333333,1.0,8.0,5.5,8.1675,4.833333333333333,1.0,8.0,3.547299442298794,2,7.409699999999999,0.4999482812122884,1.4504528502930207,Feminino,Pública,1
9,9.502,9.75,7.51,9.375,8.5,10.0,7.0,,7.75,8.5,7.0,10.0,2.1213203435596424,1,8.6024,0.8717054661060405,1.0318199973372386,Feminino,Pública,1
12,10.002,5.3896103895,5.635,7.1875,2.0,0.0,4.0,,4.25,2.0,0.0,4.0,2.8284271247461903,1,5.4553220779,0.37101549833682335,0.7540809084457062,Feminino,Pública,1
16,8.334,7.834844760666667,6.26,7.083333333,6.333333333333333,7.0,4.5,7.5,7.386666667,6.333333333333333,4.5,7.5,1.607275126832159,0,7.229768952199999,0.8082515066052046,1.1797902359048076,Masculino,Pública,1
17,7.917,4.854560643666667,7.51,7.0,4.166666666666667,1.0,4.5,7.0,6.296,4.166666666666667,1.0,7.0,3.013856886670854,3,6.148845462066666,0.8581226705718202,0.8382372520303555,Masculino,Privada,1
13,9.168,7.038986354666666,7.51,7.75,4.666666666666667,5.5,4.5,4.0,6.966,4.666666666666667,4.0,5.5,0.7637626158259734,3,7.069930604266666,0.6628800727111107,0.927439755025962,Masculino,Pública,0
13,7.5,7.329323308333333,8.755,7.8125,6.333333333333333,6.0,5.5,7.5,8.915,6.333333333333333,5.5,7.5,1.0408329997330665,2,7.766531328333332,0.8639909956131687,1.01815897670169,Feminino,Privada,0
15,9.585,7.441394335666668,7.51,7.1875,4.166666666666667,5.5,3.0,4.0,6.325,4.166666666666667,3.0,5.5,1.2583057392117916,0,7.005612200466667,0.5598556699284907,0.8420982558913593,Masculino,Pública,1
10,10.002,7.292490119,6.885,6.875,7.25,7.5,7.0,,7.39,7.25,7.0,7.5,0.3535533905932738,2,7.7638980238,0.994037131977912,1.0731919837351147,Feminino,Pública,1
14,9.585,9.841269841333334,5.635,8.28125,8.833333333333334,9.5,7.0,10.0,8.8375,8.833333333333334,7.0,10.0,1.6072751268321592,2,8.546420634933334,0.8974894486470085,1.5680447125621009,Masculino,Privada - Programa de Apadrinhamento,0
8,9.502,10.0,7.51,6.5625,6.5,10.0,3.0,,6.66,6.5,3.0,10.0,4.949747468305833,0,8.0344,0.6499350064993501,0.8866995073891626,Masculino,Pública,0
11,8.502,7.763975155000001,7.51,7.5,7.25,6.0,8.5,,7.54,7.25,6.0,8.5,1.7677669529663689,1,7.713195031,0.9336797420828321,1.0038610038610039,Masculino,Pública,0
16,0.0,8.102240896333333,7.51,6.375,5.5,7.0,3.0,6.5,6.0375,5.5,3.0,7.0,2.179449471770337,0,5.429948179266667,0.6787407742609154,0.803821062441752,Masculino,Pública,1
12,9.585,7.155555555666666,6.885,6.875,4.666666666666667,4.5,5.5,4.0,6.216666667,4.666666666666667,4.0,5.5,0.7637626158259734,2,6.901777777866667,0.6520827834518145,0.9027979475747895,Masculino,Pública,0
15,9.168,9.6,7.505,7.5,8.200000000000001,8.1,8.6,7.9,7.5,8.200000000000001,7.9,8.6,0.3605551275463986,2,8.3946,0.8540777002395585,0.9992006394884092,Masculino,Privada *Parcerias com Bolsa 100%,0
16,7.5,9.259259258999998,7.51,7.5,8.333333333333334,8.5,7.0,9.5,7.835,8.333333333333334,7.0,9.5,1.2583057392117918,0,8.087518518466666,0.8999028105216612,1.0431367327919052,Feminino,Pública,1
11,8.502,5.7272727275,7.51,8.125,5.0,4.0,6.0,,5.936666667,5.0,4.0,6.0,1.4142135623730951,3,6.5351878788999995,0.8728634682486842,0.7903963076820663,Feminino,Pública,0
13,8.334,10.0,6.255,8.125,3.0,9.0,0.0,0.0,8.056666667,3.0,0.0,9.0,5.196152422706632,0,7.1291333334,0.29997000299970006,1.287830349584399,Masculino,Pública,0
10,8.002,5.880952381,7.51,7.708333333,7.75,7.5,8.0,,8.28,7.75,7.5,8.0,0.3535533905932738,1,7.4845904762,1.3175897215751362,1.1023831713486885,Feminino,Pública,0
14,10.002,9.266666666666667,7.51,8.28125,6.166666666666667,9.0,4.5,5.0,7.7475,6.166666666666667,4.5,9.0,2.466441431158124,3,8.138566666666666,0.6653958205948999,1.0314871521768072,Masculino,Pública,1
16,9.168,6.324561403666666,5.63,6.75,3.0,2.0,3.0,4.0,6.43,3.0,2.0,4.0,1.0,3,6.110512280733333,0.4742662047768636,1.1418930918131769,Masculino,Pública,1
16,9.168,10.0,7.51,8.125,7.0,7.0,6.0,8.0,7.106666667,7.0,6.0,8.0,1.0,1,8.1569333334,0.6999300069993001,0.9461678427639462,Feminino,Pública,1
15,8.334,6.133333333333333,7.51,6.71875,3.6666666666666665,2.5,4.5,4.0,6.1225,3.6666666666666665,2.5,4.5,1.0408329997330663,3,6.3533,0.5977286312014345,0.8151377978964185,Masculino,Pública,1
8,10.002,7.291666666499999,6.26,6.875,7.0,5.0,9.0,,7.58,7.0,5.0,9.0,2.8284271247461903,1,7.6267333333,0.9598683609324405,1.2106692221689825,Feminino,Pública,1
12,9.002,7.0760869565,7.51,8.125,6.25,7.0,5.5,,7.75,6.25,5.5,7.0,1.0606601717798212,1,7.5176173913,0.8831317233229193,1.0318199973372386,Masculino,Pública,0
15,10.002,5.017209691,6.88,6.25,2.0,2.0,0.0,4.0,5.883333333,2.0,0.0,4.0,2.0,1,5.9565086048,0.39854851095340565,0.8550113839558204,Feminino,Pública,1
21,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Bolsista Universitário *Formado (a),0
21,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada,0
15,7.917,6.166666666666667,7.51,7.65625,7.0,4.5,7.0,9.5,6.7025,7.0,4.5,9.5,2.5,3,7.059233333333333,1.1349510890125925,0.8923578751164958,Masculino,Pública,1
21,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada,0
13,6.918,7.5,6.26,7.708333333,6.75,6.5,7.0,,7.415,6.75,6.5,7.0,0.3535533905932738,0,6.9685999999999995,0.8998800159978669,1.1843156045360166,Feminino,Pública,1
10,8.002,9.318181818,7.51,8.333333333,6.5,7.0,6.0,,7.22,6.5,6.0,7.0,0.7071067811865476,1,7.7100363635999996,0.6974861234540194,0.9612568233257888,Feminino,Pública,0
15,8.334,9.566666666666666,7.51,6.875,7.333333333333333,8.0,6.0,8.0,6.25,7.333333333333333,6.0,8.0,1.1547005383792517,3,7.7988,0.7664704037905445,0.8321129010784183,Masculino,Pública,1
13,7.5,4.516498316333333,2.51,4.21875,6.333333333333333,5.0,7.5,6.5,4.1625,6.333333333333333,5.0,7.5,1.2583057392117916,1,5.004466329933334,1.4019558812971153,1.6577060931899643,Masculino,Pública,0
8,8.502,7.6871657755000005,7.51,7.1875,5.0,4.0,6.0,,7.33,5.0,4.0,6.0,1.4142135623730951,0,7.2058331551,0.6503501805246681,0.975902010384769,Feminino,Pública,1
8,9.502,2.9166666665000003,2.51,7.5,7.0,10.0,4.0,,6.0,7.0,4.0,10.0,4.242640687119285,0,5.5857333333,2.399177425019946,2.3894862604540026,Masculino,Pública,1
8,9.502,8.0595238095,7.51,6.25,5.5,5.0,6.0,,6.66,5.5,5.0,6.0,0.7071067811865476,0,7.4463047619000005,0.6823377897001919,0.8866995073891626,Masculino,Pública,0
12,8.751,5.636363636333333,8.755,7.34375,4.333333333333333,2.0,5.0,6.0,6.37,4.333333333333333,2.0,6.0,2.0816659994661326,3,6.769139393933334,0.7686808254490799,0.7275011420740064,Feminino,Pública,0
17,8.751,9.444444444666667,7.51,7.708333333,5.0,4.0,5.0,6.0,7.386666667,5.0,4.0,6.0,1.0,3,7.618422222333334,0.5293557152647519,0.9834465007322594,Feminino,Pública,1
11,8.002,8.7857142855,6.885,8.4375,7.25,5.0,9.5,,7.503333333,7.25,5.0,9.5,3.181980515339464,2,7.6852095237,0.8251093371687397,1.089650498547778,Feminino,Pública,0
8,7.002,10.0,7.51,7.5,9.5,10.0,9.0,,7.5,9.5,9.0,10.0,0.7071067811865476,0,8.3024,0.9499050094990501,0.998535481294102,Masculino,Pública,0
7,10.002,6.875,5.635,6.875,8.5,8.0,9.0,,6.915,8.5,8.0,9.0,0.7071067811865476,0,7.5854,1.2361838278068644,1.2269339957416607,Masculino,Pública,0
18,10.002,8.769145085,7.51,7.8125,7.5,8.0,5.0,9.5,6.33,7.5,5.0,9.5,2.29128784747792,3,8.022229016999999,0.8551739939659163,0.8427639462122221,Feminino,Privada - Programa de Apadrinhamento,0
13,9.168,5.978431372666667,7.51,7.5,4.166666666666667,5.0,3.5,4.0,6.106666667,4.166666666666667,3.5,5.0,0.7637626158259734,3,6.585952941266667,0.6968332617234211,0.8130297785913992,Feminino,Pública,0
15,9.585,9.379509379666667,7.51,7.25,7.0,5.5,6.5,9.0,7.866,7.0,5.5,9.0,1.8027756377319946,3,8.268101875933333,0.7462281328957792,1.047264012781254,Masculino,Privada - Programa de Apadrinhamento,0
12,8.418,5.2964426875,5.005,5.833333333,3.75,3.5,4.0,,4.223333333,3.75,3.5,4.0,0.3535533905932738,2,5.3385552040999995,0.7078887344734487,0.8436542814622453,Feminino,Pública,1
16,10.002,7.826890756333333,7.51,6.875,7.166666666666667,9.0,5.5,7.0,5.825,7.166666666666667,5.5,9.0,1.755942292142123,3,7.6661114846,0.9155297243856286,0.7755292238050859,Masculino,Pública,1
13,8.334,5.9151960783333335,5.635,7.5,5.0,4.5,7.0,3.5,7.8775,5.0,3.5,7.0,1.8027756377319946,2,6.552339215666666,0.8451376414502749,1.397711142654365,Feminino,Pública,0
12,9.168,9.803921568666667,4.38,7.96875,6.666666666666667,6.5,4.5,9.0,7.335,6.666666666666667,4.5,9.0,2.254624876411447,2,7.4707176470666665,0.679930647071279,1.674275279616526,Masculino,Pública,0
16,8.751,7.728174603333334,6.26,7.65625,4.5,6.5,7.0,0.0,7.723333333,4.5,0.0,7.0,3.905124837953327,3,6.992501587266666,0.5822096447477458,1.2335622636958952,Feminino,Pública,1
17,9.585,4.104378593666667,6.26,7.34375,3.8333333333333335,0.0,6.5,5.0,6.626,3.8333333333333335,0.0,6.5,3.4034296427770228,2,6.0817423854,0.9337344281102319,1.0582973965820157,Feminino,Pública,1
16,9.168,8.705360238666666,8.755,8.5,5.5,5.0,5.5,6.0,8.302,5.5,5.0,6.0,0.5,0,8.086072047733333,0.6317220800919096,0.948149840109639,Masculino,Pública,1
22,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada,0
12,7.418,8.198757764,5.625,6.5625,8.75,8.0,9.5,,6.165,8.75,8.0,9.5,1.0606601717798212,3,7.2313515528,1.0671046940454472,1.095805190188411,Masculino,Pública,1
11,8.002,10.0,6.26,9.0625,7.5,7.5,7.5,,9.23,7.5,7.5,7.5,0.0,1,8.198400000000001,0.7499250074992501,1.4742053984986425,Masculino,Pública,0
16,8.751,9.049953314666666,7.51,7.875,6.166666666666667,5.0,7.5,6.0,9.168,6.166666666666667,5.0,7.5,1.2583057392117916,0,8.129123996266665,0.6813278615274546,1.2206097723339102,Masculino,Pública,1
19,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada *Parcerias com Bolsa 100%,0
13,9.585,6.674358974333333,8.76,6.5625,5.166666666666667,6.5,4.0,5.0,6.745,5.166666666666667,4.0,6.5,1.2583057392117916,3,7.386205128200001,0.7739908350296114,0.7698892820454287,Masculino,Pública,0
10,9.002,9.2857142855,8.13,7.5,6.75,7.5,6.0,,7.5,6.75,6.0,7.5,1.0606601717798212,0,8.1335428571,0.7268448013458593,0.9223957692780715,Feminino,Pública,1
14,9.168,9.710144927666667,8.135,8.5,9.5,10.0,8.5,10.0,8.3375,9.5,8.5,10.0,0.8660254037844386,0,8.970128985533332,0.9782574630242493,1.024766470009833,Feminino,Pública,0
16,9.168,9.696969697,6.255,7.5,8.5,10.0,7.0,8.5,8.504,8.5,7.0,10.0,1.5,3,8.4247939394,0.8764721138105244,1.3593350383631713,Masculino,Privada - Programa de Apadrinhamento,0
16,8.751,6.666666666666667,7.51,7.5,5.166666666666667,5.5,7.0,3.0,7.05,5.166666666666667,3.0,7.0,2.0207259421636903,0,7.0288666666666675,0.7748837674348847,0.9386233524164558,Masculino,Pública,1
10,10.002,9.0909090905,7.51,8.4375,7.25,7.5,7.0,,7.5,7.25,7.0,7.5,0.3535533905932738,0,8.2705818181,0.7974122846845683,0.998535481294102,Masculino,Pública,1
14,8.334,8.743961352333335,7.51,9.6875,8.666666666666666,8.0,8.0,10.0,7.77,8.666666666666666,8.0,10.0,1.1547005383792517,2,8.204925603799998,0.9910468803105943,1.0344827586206895,Feminino,Pública,0
13,8.751,6.2,2.51,7.5,2.5,1.0,3.5,3.0,6.785,2.5,1.0,3.5,1.3228756555322954,1,5.3492,0.40316078051927107,2.7021107128634014,Feminino,Pública,0
13,8.002,9.722222222,7.51,7.5,7.25,8.0,6.5,,6.77,7.25,6.5,8.0,1.0606601717798212,1,7.850844444399999,0.7456375915790523,0.9013446944481427,Masculino,Pública,1
11,9.502,8.6363636365,7.51,5.3125,6.25,5.5,7.0,,5.83,6.25,5.5,7.0,1.0606601717798212,1,7.5456727272999995,0.7236004252024987,0.7761949141259487,Masculino,Pública,1
10,10.002,9.047619048,7.51,8.333333333,8.5,9.0,8.0,,8.255,8.5,8.0,9.0,0.7071067811865476,2,8.6629238096,0.9393698590812861,1.099054719744375,Feminino,Pública,1
16,7.083,9.983333333,6.57,7.5,7.366666666666667,6.05,7.5,8.55,7.5,7.366666666666667,6.05,8.55,1.2553220038433703,3,7.700599999933334,0.7378225887469645,1.141378785572972,Feminino,Privada - Programa de Apadrinhamento,0
12,9.002,6.25,7.51,7.5,6.5,6.0,7.0,,7.78,6.5,6.0,7.0,0.7071067811865476,0,7.4084,1.0398336266197408,1.0358141392624152,Masculino,Pública,0
14,7.5,6.157902555,2.51,6.09375,3.1666666666666665,2.0,5.5,2.0,5.4525,3.1666666666666665,2.0,5.5,2.0207259421636903,0,4.957413844333333,0.5141608652495828,2.1714456391875747,Feminino,Pública,1
9,9.502,10.0,7.51,8.125,10.0,10.0,10.0,,9.73,10.0,10.0,10.0,0.0,1,9.348400000000002,0.9999000099990002,1.2954333643988816,Feminino,Pública,1
15,7.917,8.267770876333332,7.51,10.0,8.666666666666666,8.5,8.0,9.5,8.806,8.666666666666666,8.0,9.5,0.7637626158259733,0,8.233487508599998,1.0481203066676068,1.1724137931034482,Feminino,Pública,1
13,7.083,5.111779448666667,2.51,8.333333333,8.666666666666666,8.5,7.5,10.0,7.39,8.666666666666666,7.5,10.0,1.2583057392117918,3,6.152289223066667,1.695098870131548,2.94305057745918,Masculino,Pública,0
15,6.25,8.444444444333334,5.635,7.8125,6.833333333333333,6.0,6.5,8.0,6.8,6.833333333333333,6.0,8.0,1.0408329997330665,1,6.792555555533333,0.8091147101107647,1.20652945351313,Feminino,Pública,1
15,8.334,0.0,6.57,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,2,4.4808,0.0,1.141378785572972,Masculino,Privada *Parcerias com Bolsa 100%,0
12,10.002,8.607843137333333,9.375,7.083333333,7.666666666666667,8.0,7.0,8.0,7.28,7.666666666666667,7.0,8.0,0.5773502691896258,2,8.5863019608,0.8905571334456313,0.7764505119453926,Masculino,Pública,0
10,10.002,9.230769231,7.51,7.5,9.0,10.0,8.0,,8.28,9.0,8.0,10.0,1.4142135623730951,0,8.8045538462,0.9748943864170991,1.1023831713486885,Masculino,Pública,1
14,8.334,7.2122004356666665,8.75,5.625,4.166666666666667,7.0,3.5,2.0,6.245,4.166666666666667,2.0,7.0,2.565800719723442,2,6.941573420466666,0.5776446535526737,0.7136327276882642,Masculino,Pública,0
15,7.5,5.512100409000001,6.26,7.5,5.833333333333333,6.0,6.5,5.0,7.196,5.833333333333333,5.0,6.5,0.7637626158259734,3,6.460286748466667,1.058085813893496,1.149337166586807,Masculino,Pública,0
14,8.334,6.377276524666667,2.51,6.25,3.6666666666666665,2.0,5.0,4.0,5.96,3.6666666666666665,2.0,5.0,1.5275252316519468,3,5.369588638266666,0.5748679368927626,2.373556352050976,Masculino,Pública,1
10,9.502,8.3636363635,7.51,8.125,6.0,6.5,5.5,,7.335,6.0,5.5,6.5,0.7071067811865476,0,7.7421272727,0.7173055395667471,0.9765677007056317,Feminino,Pública,1
8,9.502,8.75,7.51,7.5,6.0,6.0,6.0,,8.67,6.0,6.0,6.0,0.0,1,8.086400000000001,0.6856359273225917,1.1543070163759819,Feminino,Pública,1
19,,0.0,,,,,,,,,,,,2,0.0,,,Masculino,Privada *Parcerias com Bolsa 100%,0
12,7.5,4.6136363634999995,5.63,5.833333333,6.75,5.0,8.5,,6.94,6.75,5.0,8.5,2.4748737341529163,0,6.2867272727,1.4627371407614922,1.2324631504173327,Feminino,Pública,1
15,7.084,5.714285714333333,9.38,7.65625,1.75,0.0,3.5,,6.5825,1.75,0.0,3.5,2.4748737341529163,2,6.102157142866667,0.306196415624714,0.701684255409871,Feminino,Pública,1
11,9.002,8.318181818,7.51,8.75,8.25,8.5,8.0,,8.223333333,8.25,8.0,8.5,0.3535533905932738,3,8.2607030302,0.9916840598614743,1.094838681001198,Feminino,Pública,0
20,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada - Pagamento por *Empresa Parceira,0
15,9.585,9.545454545333333,6.26,8.59375,8.833333333333334,9.0,8.0,9.5,8.545,8.833333333333334,8.0,9.5,0.7637626158259733,3,8.553757575733334,0.9252998892297036,1.3647979555981473,Feminino,Privada - Programa de Apadrinhamento,0
16,8.751,8.349567099333333,6.26,7.5,5.0,5.0,3.0,7.0,7.266,5.0,3.0,7.0,2.0,1,7.125313419866666,0.5987617296553638,1.1605174892189747,Feminino,Pública,0
16,8.751,3.9520467836666664,7.51,6.875,5.666666666666667,5.0,5.0,7.0,7.535,5.666666666666667,5.0,7.0,1.1547005383792517,3,6.6829426900666675,1.433493448668605,1.003195313540141,Masculino,Pública,1
16,8.334,8.771043771,7.51,7.75,8.166666666666666,5.0,9.5,10.0,8.335,8.166666666666666,5.0,10.0,2.753785273643051,0,8.223342087533332,0.9309879065657783,1.1097057648781787,Feminino,Pública,1
11,8.502,9.75,7.51,7.8125,8.0,9.0,7.0,,7.92,8.0,7.0,9.0,1.4142135623730951,1,8.336400000000001,0.8204286739821557,1.0544534682465716,Masculino,Pública,1
11,10.002,9.7727272725,7.51,9.583333333,10.0,10.0,10.0,,9.003333333,10.0,10.0,10.0,0.0,0,9.2576121211,1.0231511194441303,1.198686371055785,Feminino,Pública,0
12,9.168,9.441269841333334,9.38,9.0625,9.666666666666666,10.0,9.0,10.0,9.1725,9.666666666666666,9.0,10.0,0.5773502691896257,3,9.3656873016,1.0237651358311155,0.9777742244963222,Feminino,Privada - Programa de Apadrinhamento,0
16,8.751,9.8,6.57,7.5,6.933333333333334,6.7,7.7,6.4,7.5,6.933333333333334,6.4,7.7,0.6806859285554046,3,7.910866666666666,0.7074108084209094,1.141378785572972,Feminino,Privada - Programa de Apadrinhamento,0
12,6.25,8.0714285715,7.51,7.8125,5.0,2.5,7.5,,7.443333333,5.0,2.5,7.5,3.5355339059327378,3,6.8549523808999995,0.6193922876756915,0.9909909909466116,Feminino,Pública,0
9,7.002,4.598930481,7.51,7.1875,7.0,7.5,6.5,,7.415,7.0,6.5,7.5,0.7071067811865476,1,6.705186096199999,1.521762128561177,0.9872187458394355,Masculino,Pública,1
9,10.002,9.022556391,7.51,7.5,5.0,4.0,6.0,,7.5,5.0,4.0,6.0,1.4142135623730951,2,7.8069112782,0.5541052533330371,0.998535481294102,Masculino,Pública,1
8,9.502,9.282608695499999,7.51,7.5,6.5,6.0,7.0,,7.5,6.5,6.0,7.0,0.7071067811865476,1,8.058921739099999,0.700158765109382,0.998535481294102,Masculino,Pública,1
12,9.168,7.137254902,8.13,6.875,6.833333333333333,9.0,5.5,6.0,5.745,6.833333333333333,5.5,9.0,1.8929694486000912,1,7.402717647066666,0.9572834575322837,0.7065551592670029,Masculino,Pública,0
13,8.751,6.829721362333333,8.135,6.875,8.0,9.0,7.5,7.5,7.83,8.0,7.5,9.0,0.8660254037844386,1,7.9091442724666665,1.1711793785228048,0.9623893805309736,Feminino,Pública,0
13,9.168,7.600427350666667,7.51,5.9375,6.666666666666667,9.0,5.0,6.0,5.626,6.666666666666667,5.0,9.0,2.0816659994661326,3,7.314218803466668,0.8770282683925119,0.7490347490347491,Masculino,Pública,0
10,5.834,9.128787879,6.26,8.59375,8.25,8.5,8.0,,8.4975,8.25,8.0,8.5,0.3535533905932738,1,7.594057575800001,0.9036354523609846,1.357211308097748,Masculino,Pública,1
10,8.502,7.727272727,6.26,8.4375,8.25,8.5,8.0,,8.45,8.25,8.0,8.5,0.3535533905932738,1,7.837854545400001,1.0675089106492397,1.3496246605973485,Masculino,Pública,1
13,8.334,9.003921568666668,7.51,8.333333333,4.333333333333333,6.0,5.0,2.0,7.78,4.333333333333333,2.0,6.0,2.0816659994661326,0,7.392250980399998,0.4812183315856417,1.0358141392624152,Masculino,Pública,0
10,8.002,8.8636363635,7.51,8.4375,7.5,5.5,9.5,,8.255,7.5,5.5,9.5,2.8284271247461903,0,8.0261272727,0.8460583934250402,1.099054719744375,Feminino,Pública,1
15,7.917,9.249011857666666,6.26,8.25,7.5,5.0,7.5,10.0,8.372,7.5,5.0,10.0,2.5,2,7.859602371533333,0.8108097714257299,1.3371665868072193,Feminino,Pública,0
15,9.168,6.827094474333333,6.26,7.125,7.5,5.0,7.5,10.0,8.5875,7.5,5.0,10.0,2.5,3,7.668518894866667,1.098403079833231,1.3715860086248204,Feminino,Pública,0
17,8.334,6.481481481666667,7.51,7.65625,6.833333333333333,4.0,6.5,10.0,7.946666667,6.833333333333333,4.0,10.0,3.013856886670854,1,7.421096296399999,1.054123078123543,1.0580038166688857,Masculino,Pública,1
9,10.002,7.445652174,7.51,7.5,6.0,8.0,4.0,,5.933333333,6.0,4.0,8.0,2.8284271247461903,0,7.3781971014000005,0.8057312010555576,0.7899525140460658,Feminino,Pública,1
15,8.334,8.888888889,5.005,8.0,4.666666666666667,6.0,8.0,0.0,8.87,4.666666666666667,0.0,8.0,4.163331998932266,1,7.152911111133333,0.5249409441372228,1.771873751498202,Feminino,Pública,1
12,8.502,8.875,7.51,7.1875,5.5,,5.5,,6.9975,5.5,5.5,5.5,,0,7.4769000000000005,0.6196484903109509,0.931633604047397,Masculino,Pública,1
12,9.002,5.714285714500001,7.51,7.8125,4.25,2.5,6.0,,6.773333333,4.25,2.5,6.0,2.4748737341529163,0,6.649923809500001,0.7436198664954774,0.9017884879510052,Feminino,Pública,0
9,9.502,7.6710526315,7.51,7.1875,8.25,9.0,7.5,,8.226666667,8.25,7.5,9.0,1.0606601717798212,1,8.2319438597,1.0753315176862912,1.0952824746371987,Feminino,Pública,1
15,8.751,8.963768115999999,6.26,7.5,8.166666666666666,8.0,7.5,9.0,7.5,8.166666666666666,7.5,9.0,0.7637626158259733,3,7.9282869565333325,0.9109735534699543,1.1978917105893627,Feminino,Privada - Programa de Apadrinhamento,0
13,9.585,6.191537667666666,7.51,6.5625,4.166666666666667,5.0,4.5,3.0,6.7825,4.166666666666667,3.0,5.0,1.0408329997330665,1,6.847140866866667,0.672852857790796,0.9030089202502996,Feminino,Pública,0
13,9.502,8.4368530025,5.625,6.5625,5.25,6.0,4.5,,6.415,5.25,4.5,6.0,1.0606601717798212,0,7.045770600500001,0.6221961911927726,1.1402417348027016,Masculino,Pública,1
11,9.168,9.841269841333334,8.75,8.125,4.5,5.0,3.5,5.0,8.83,4.5,3.5,5.0,0.8660254037844386,1,8.217853968266667,0.45721160591451376,1.0090275397097475,Feminino,Pública,0
10,8.002,9.7727272725,6.26,7.291666667,6.75,6.5,7.0,,7.056666667,6.75,6.5,7.0,0.3535533905932738,0,7.568278787900001,0.690627005624788,1.1270830006388755,Feminino,Pública,1
12,9.168,9.461904762000001,8.135,8.125,8.333333333333334,10.0,9.0,6.0,7.468,8.333333333333334,6.0,10.0,2.081665999466133,3,8.513247619066666,0.8806316393246749,0.9178957718780728,Feminino,Pública,0
20,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada,0
13,0.0,6.873706004,6.255,7.65625,4.0,8.0,0.0,,6.9975,4.0,0.0,8.0,5.656854249492381,3,4.8252412008,0.5818430632048305,1.1185262148337596,Masculino,Pública,1
12,8.334,5.068181818,5.63,7.5,4.75,3.0,6.5,,5.443333333,4.75,3.0,6.5,2.4748737341529163,2,5.845103030199999,0.9370348451762713,0.966672586219144,Feminino,Pública,1
8,10.002,9.0357142855,2.51,6.25,4.0,5.0,3.0,,7.325,4.0,3.0,5.0,1.4142135623730951,1,6.574542857100001,0.4426387593572879,2.917164476304262,Feminino,Privada,1
10,8.502,10.0,8.755,8.4375,8.5,10.0,7.0,,7.83,8.5,7.0,10.0,2.1213203435596424,0,8.717400000000001,0.8499150084991501,0.8942439470077661,Feminino,Pública,1
21,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada,0
11,8.502,7.6136363634999995,6.885,8.125,3.25,3.5,3.0,,5.606666667,3.25,3.0,3.5,0.3535533905932738,2,6.371460606099999,0.42680961307338994,0.8142124117049084,Masculino,Pública,0
